,n,const,sum,prod,simple_poly,horner_poly,bubble_sort,quicksort,timsort,matrix_dot
1743,1744.0,1.239776611328125e-06,3.39508056640625e-05,1.544952392578125e-05,0.004945135116577149,0.0031420707702636717,0.7755782604217529,0.00010204315185546875,8.020401000976562e-05,0.12700376510620118
1744,1745.0,1.239776611328125e-06,3.2806396484375e-05,1.6117095947265624e-05,0.004981231689453125,0.0031299591064453125,0.8062649250030518,0.00010457038879394532,8.27789306640625e-05,0.13218164443969727
1745,1746.0,1.1920928955078125e-06,3.7717819213867185e-05,2.02178955078125e-05,0.004969072341918945,0.0031497001647949217,0.7890064716339111,0.00010833740234375,8.330345153808593e-05,0.12869057655334473
1746,1747.0,1.0013580322265625e-06,3.209114074707031e-05,1.56402587890625e-05,0.004958200454711914,0.003135490417480469,0.7938186645507812,0.00010843276977539063,8.101463317871094e-05,0.12987842559814453
1747,1748.0,1.049041748046875e-06,3.1995773315429685e-05,1.544952392578125e-05,0.004969406127929688,0.0032460689544677734,0.7956158638000488,0.00010943412780761719,8.282661437988281e-05,0.1312485694885254
1748,1749.0,1.1920928955078125e-06,3.4189224243164064e-05,1.56402587890625e-05,0.004967546463012696,0.0031486988067626954,0.7966910839080811,0.00010380744934082031,8.20159912109375e-05,0.13030643463134767
1749,1750.0,1.0967254638671874e-06,3.275871276855469e-05,1.5497207641601562e-05,0.005012369155883789,0.0031537532806396483,0.7950958251953125,0.00010251998901367188,8.111000061035156e-05,0.13287415504455566
1750,1751.0,1.430511474609375e-06,3.4236907958984374e-05,1.5115737915039062e-05,0.005229854583740234,0.0032680988311767577,0.8394181251525878,0.00012369155883789061,0.00010771751403808594,0.15566163063049315
1751,1752.0,1.2874603271484376e-06,3.4856796264648435e-05,1.86920166015625e-05,0.005630207061767578,0.0031875133514404296,0.8921370029449462,0.00011715888977050781,8.263587951660157e-05,0.13835935592651366
1752,1753.0,1.1920928955078125e-06,3.566741943359375e-05,1.7595291137695312e-05,0.006404733657836914,0.004218912124633789,0.8846620559692383,0.00011510848999023438,9.489059448242188e-05,0.1510754108428955
1753,1754.0,1.0967254638671874e-06,3.595352172851563e-05,1.5926361083984374e-05,0.0054819583892822266,0.0032664775848388673,0.9354860305786132,0.00011191368103027343,8.673667907714844e-05,0.14936904907226561
1754,1755.0,1.1444091796875e-06,3.404617309570313e-05,1.5544891357421876e-05,0.004992485046386719,0.0031751155853271484,0.8169200897216797,0.00010447502136230468,8.144378662109376e-05,0.1326313018798828
1755,1756.0,1.1920928955078125e-06,3.376007080078125e-05,1.4925003051757813e-05,0.006140708923339844,0.003691244125366211,0.801081371307373,0.00010843276977539063,8.330345153808593e-05,0.13692283630371094
1756,1757.0,1.0013580322265625e-06,3.24249267578125e-05,1.5163421630859375e-05,0.005013370513916015,0.0031644344329833985,0.8094098091125488,0.0001132965087890625,8.602142333984375e-05,0.1445923328399658
1757,1758.0,1.239776611328125e-06,3.361701965332031e-05,1.659393310546875e-05,0.005063009262084961,0.0031685829162597656,0.8233294486999512,0.00011301040649414062,8.544921875e-05,0.13470931053161622
1758,1759.0,1.1444091796875e-06,3.466606140136719e-05,1.749992370605469e-05,0.0050776004791259766,0.0038431644439697265,0.8223875522613525,0.00010666847229003906,8.344650268554688e-05,0.13839964866638182
1759,1760.0,1.0967254638671874e-06,3.24249267578125e-05,1.52587890625e-05,0.005003690719604492,0.0031775951385498045,0.800440502166748,0.00010442733764648438,8.292198181152344e-05,0.13337159156799316
1760,1761.0,1.239776611328125e-06,3.9529800415039065e-05,1.5974044799804688e-05,0.005023193359375,0.003163433074951172,0.7961816310882568,0.00010528564453125,8.85009765625e-05,0.13112707138061525
1761,1762.0,9.5367431640625e-07,3.237724304199219e-05,1.4781951904296875e-05,0.004989814758300781,0.00319523811340332,0.8034783363342285,0.00011458396911621094,8.320808410644531e-05,0.13260493278503419
1762,1763.0,1.0967254638671874e-06,3.2520294189453126e-05,1.5115737915039062e-05,0.0050140380859375,0.003185415267944336,0.8044944763183594,0.000106048583984375,8.444786071777343e-05,0.1348742961883545
1763,1764.0,9.5367431640625e-07,3.333091735839844e-05,1.888275146484375e-05,0.005045461654663086,0.0031851768493652345,0.8047866344451904,0.00010848045349121094,8.649826049804688e-05,0.13220386505126952
1764,1765.0,1.0967254638671874e-06,3.814697265625e-05,1.4925003051757813e-05,0.005011796951293945,0.003182792663574219,0.8031414985656739,0.00010571479797363281,8.397102355957031e-05,0.13595075607299806
1765,1766.0,1.1444091796875e-06,4.010200500488281e-05,1.6069412231445314e-05,0.005022621154785157,0.003177785873413086,0.7986828327178955,0.00010771751403808594,9.260177612304687e-05,0.13463759422302246
1766,1767.0,1.049041748046875e-06,3.2520294189453126e-05,1.587867736816406e-05,0.0050791740417480465,0.0031889915466308595,0.8082695484161377,0.00011887550354003907,8.664131164550781e-05,0.13330845832824706
1767,1768.0,1.6689300537109375e-06,3.24249267578125e-05,1.5544891357421876e-05,0.005029296875,0.003175830841064453,0.8163939952850342,0.00010633468627929688,8.502006530761719e-05,0.13243842124938965
1768,1769.0,1.811981201171875e-06,3.757476806640625e-05,1.7547607421875e-05,0.005047273635864258,0.0031774044036865234,0.808852243423462,0.00010690689086914062,8.487701416015625e-05,0.1324082851409912
1769,1770.0,1.0013580322265625e-06,3.2281875610351564e-05,1.5783309936523438e-05,0.004999876022338867,0.0032031059265136717,0.8094968795776367,0.00010571479797363281,8.416175842285156e-05,0.135548734664917
1770,1771.0,1.239776611328125e-06,3.499984741210938e-05,1.5735626220703125e-05,0.005066013336181641,0.003195524215698242,0.8111079692840576,0.0001068115234375,8.406639099121094e-05,0.13357133865356446
1771,1772.0,9.5367431640625e-07,3.275871276855469e-05,1.5497207641601562e-05,0.0050620555877685545,0.0032176971435546875,0.8032066822052002,0.00010724067687988282,8.378028869628906e-05,0.13329653739929198
1772,1773.0,1.0013580322265625e-06,3.1948089599609375e-05,1.4972686767578124e-05,0.005032253265380859,0.00321044921875,0.812250804901123,0.0001079559326171875,8.4686279296875e-05,0.136083984375
1773,1774.0,1.1920928955078125e-06,3.337860107421875e-05,1.5401840209960936e-05,0.005034017562866211,0.0031818866729736326,0.8155910968780518,0.0001049041748046875,9.059906005859375e-05,0.1360417366027832
1774,1775.0,1.621246337890625e-06,4.706382751464844e-05,1.9598007202148438e-05,0.005913209915161133,0.003211498260498047,0.8805526256561279,0.0001186370849609375,8.802413940429687e-05,0.15008702278137206
1775,1776.0,1.0967254638671874e-06,3.3283233642578124e-05,1.5401840209960936e-05,0.005046939849853516,0.003212308883666992,0.8214836597442627,0.00010571479797363281,8.416175842285156e-05,0.13233084678649903
1776,1777.0,1.0967254638671874e-06,3.266334533691406e-05,1.5163421630859375e-05,0.00509953498840332,0.0032030582427978516,0.82746901512146,0.00010619163513183593,8.492469787597656e-05,0.13463959693908692
1777,1778.0,1.049041748046875e-06,3.85284423828125e-05,1.8167495727539063e-05,0.005055713653564453,0.0032072067260742188,0.8232768535614013,0.00011205673217773438,8.454322814941407e-05,0.1369472026824951
1778,1779.0,1.1920928955078125e-06,3.590583801269531e-05,1.583099365234375e-05,0.005077838897705078,0.003238344192504883,0.8242174625396729,0.00010666847229003906,8.554458618164063e-05,0.1351490020751953
1779,1780.0,1.1444091796875e-06,3.2949447631835935e-05,1.4543533325195312e-05,0.005055809020996093,0.0032011032104492187,0.8108138084411621,0.00010552406311035157,9.088516235351562e-05,0.1378312587738037
1780,1781.0,1.0013580322265625e-06,3.361701965332031e-05,1.5544891357421876e-05,0.005065155029296875,0.003257894515991211,0.820841646194458,0.00010685920715332031,8.368492126464844e-05,0.1365969181060791
1781,1782.0,1.0013580322265625e-06,3.2567977905273436e-05,1.56402587890625e-05,0.005095338821411133,0.0032395362854003907,0.8188475131988525,0.00011219978332519532,9.188652038574218e-05,0.1369947910308838
1782,1783.0,1.0967254638671874e-06,3.2806396484375e-05,1.4829635620117188e-05,0.005063438415527343,0.0032006263732910155,0.843458890914917,0.00010633468627929688,8.406639099121094e-05,0.14093623161315919
1783,1784.0,1.430511474609375e-06,4.405975341796875e-05,2.0599365234375e-05,0.007539176940917968,0.005201959609985351,1.2540451049804688,0.00013141632080078126,9.703636169433594e-05,0.2539828300476074
1784,1785.0,2.8133392333984377e-06,5.745887756347656e-05,8.220672607421875e-05,0.009405136108398438,0.004710340499877929,1.2263957500457763,0.000130462646484375,0.00010094642639160156,0.22503414154052734
1785,1786.0,1.1444091796875e-06,3.681182861328125e-05,1.7881393432617188e-05,0.006402730941772461,0.004436683654785156,0.9983407497406006,0.00012340545654296876,8.974075317382812e-05,0.24484553337097167
1786,1787.0,1.811981201171875e-06,5.631446838378906e-05,2.417564392089844e-05,0.007848024368286133,0.0033640384674072264,1.0184304237365722,0.00012259483337402345,0.00010266304016113282,0.18878297805786132
1787,1788.0,2.574920654296875e-06,5.698204040527344e-05,2.2029876708984376e-05,0.006104469299316406,0.0046577930450439455,0.9971457481384277,0.00011410713195800782,8.940696716308594e-05,0.22790145874023438
1788,1789.0,1.811981201171875e-06,5.593299865722656e-05,2.0122528076171876e-05,0.006361484527587891,0.00420083999633789,1.0317316055297852,0.00011763572692871093,8.444786071777343e-05,0.18838882446289062
1789,1790.0,1.33514404296875e-06,4.830360412597656e-05,1.926422119140625e-05,0.007697486877441406,0.003653287887573242,1.0158926486968993,0.00011105537414550782,9.379386901855468e-05,0.22351675033569335
1790,1791.0,1.9550323486328123e-06,6.165504455566407e-05,2.4080276489257812e-05,0.0071681499481201175,0.004198122024536133,1.0184340476989746,0.0001232624053955078,9.350776672363281e-05,0.24072861671447754
1791,1792.0,1.239776611328125e-06,4.358291625976563e-05,1.9359588623046876e-05,0.006524038314819336,0.004470300674438476,0.9966067314147949,0.00012874603271484375,9.412765502929688e-05,0.2143402099609375
1792,1793.0,1.239776611328125e-06,3.409385681152344e-05,1.749992370605469e-05,0.00555715560913086,0.004310131072998047,1.0146088600158691,0.00014019012451171875,9.546279907226562e-05,0.20551209449768065
1793,1794.0,1.9550323486328123e-06,5.2547454833984376e-05,2.5606155395507814e-05,0.006303930282592773,0.004853630065917968,1.0393893241882324,0.00012493133544921875,0.00010352134704589843,0.19315929412841798
1794,1795.0,1.33514404296875e-06,3.590583801269531e-05,1.7070770263671874e-05,0.007258129119873047,0.003784370422363281,1.013442087173462,0.00013427734375,9.236335754394531e-05,0.18483338356018067
1795,1796.0,1.239776611328125e-06,4.291534423828125e-05,1.7642974853515625e-05,0.0062520503997802734,0.004750537872314453,1.0150401592254639,0.00012454986572265624,9.0789794921875e-05,0.19641456604003907
1796,1797.0,1.4781951904296875e-06,4.677772521972656e-05,2.350807189941406e-05,0.007068490982055664,0.004061222076416016,0.9652337074279785,0.00012044906616210937,9.255409240722656e-05,0.2004079818725586
1797,1798.0,1.4781951904296875e-06,3.9196014404296876e-05,1.7642974853515625e-05,0.006493568420410156,0.004865694046020508,0.9973537921905518,0.00012073516845703124,9.350776672363281e-05,0.23978590965270996
1798,1799.0,2.3365020751953127e-06,6.718635559082032e-05,2.5796890258789063e-05,0.006780433654785156,0.003341865539550781,0.9780306339263916,0.00013070106506347657,9.703636169433594e-05,0.19786419868469238
1799,1800.0,3.337860107421875e-06,8.001327514648438e-05,4.520416259765625e-05,0.006749486923217774,0.0034339427947998047,0.9802340030670166,0.0001224517822265625,9.551048278808594e-05,0.1845245361328125
1800,1801.0,1.71661376953125e-06,5.5408477783203126e-05,2.3126602172851562e-05,0.0067387580871582035,0.0041065216064453125,0.9846222400665283,0.00011053085327148438,9.3841552734375e-05,0.20356931686401367
1801,1802.0,2.6226043701171875e-06,5.121231079101563e-05,2.25067138671875e-05,0.006661701202392578,0.003505373001098633,0.9818172931671143,0.00011105537414550782,9.999275207519531e-05,0.1871033191680908
1802,1803.0,1.2874603271484376e-06,3.743171691894531e-05,1.79290771484375e-05,0.0055733203887939455,0.004185724258422852,0.9807821273803711,0.0001132965087890625,0.00010442733764648438,0.19498615264892577
1803,1804.0,1.0013580322265625e-06,3.4427642822265626e-05,1.559257507324219e-05,0.007092428207397461,0.004044532775878906,0.9920176982879638,0.00012955665588378906,9.760856628417968e-05,0.18589911460876465
1804,1805.0,1.621246337890625e-06,4.7254562377929685e-05,2.231597900390625e-05,0.007915735244750977,0.004831838607788086,0.982389497756958,0.00011472702026367187,9.865760803222657e-05,0.21352095603942872
1805,1806.0,1.33514404296875e-06,3.938674926757812e-05,1.7309188842773436e-05,0.006066274642944336,0.0034271240234375,0.8789599418640137,0.000110626220703125,8.745193481445313e-05,0.16581573486328124
1806,1807.0,1.430511474609375e-06,3.8242340087890626e-05,1.8262863159179686e-05,0.005093097686767578,0.0032204151153564452,0.8967428207397461,0.00011000633239746093,8.664131164550781e-05,0.14919419288635255
1807,1808.0,1.3828277587890625e-06,4.2486190795898435e-05,1.9359588623046876e-05,0.005775833129882812,0.0034951686859130858,0.8660001754760742,0.0001163482666015625,8.788108825683594e-05,0.16536059379577636
1808,1809.0,1.239776611328125e-06,3.528594970703125e-05,1.6069412231445314e-05,0.0055812358856201175,0.004039287567138672,0.8838991641998291,0.00011034011840820313,8.602142333984375e-05,0.17009577751159669
1809,1810.0,1.3828277587890625e-06,4.668235778808594e-05,2.002716064453125e-05,0.0071963310241699215,0.004557895660400391,0.9281569957733155,0.00011630058288574219,8.840560913085938e-05,0.1988152027130127
1810,1811.0,1.4781951904296875e-06,3.881454467773438e-05,1.9311904907226562e-05,0.006615304946899414,0.003852510452270508,0.9876489639282227,0.00010938644409179688,8.459091186523438e-05,0.19773530960083008
1811,1812.0,1.049041748046875e-06,4.3439865112304685e-05,1.5354156494140626e-05,0.005235481262207031,0.003634214401245117,0.8901018619537353,0.00011463165283203125,8.544921875e-05,0.15715889930725097
1812,1813.0,1.1444091796875e-06,3.309249877929688e-05,1.56402587890625e-05,0.005139207839965821,0.003349447250366211,0.9058166980743408,0.00011019706726074218,8.716583251953126e-05,0.16784543991088868
1813,1814.0,1.1444091796875e-06,3.428459167480469e-05,1.5926361083984374e-05,0.0060023307800292965,0.003225231170654297,0.8834434032440186,0.00012774467468261718,9.527206420898438e-05,0.1669741153717041
1814,1815.0,1.0967254638671874e-06,3.3283233642578124e-05,1.8358230590820312e-05,0.005306243896484375,0.0032425403594970705,0.8574271678924561,0.00012216567993164062,8.873939514160156e-05,0.14534587860107423
1815,1816.0,1.1920928955078125e-06,3.566741943359375e-05,1.7690658569335938e-05,0.005539035797119141,0.0032484054565429686,0.8977346420288086,0.00011010169982910157,9.336471557617188e-05,0.16050872802734376
1816,1817.0,1.239776611328125e-06,3.7670135498046875e-05,1.8405914306640626e-05,0.005917882919311524,0.0033387184143066407,0.8849092483520508,0.00011734962463378906,8.945465087890625e-05,0.16343488693237304
1817,1818.0,1.8596649169921875e-06,3.4189224243164064e-05,1.5926361083984374e-05,0.005303478240966797,0.004086065292358399,0.9157487392425537,0.00011625289916992188,8.759498596191406e-05,0.1685492992401123
1818,1819.0,1.239776611328125e-06,3.452301025390625e-05,1.6260147094726563e-05,0.005155515670776367,0.0032561779022216796,0.8911575317382813,0.00012006759643554688,8.592605590820312e-05,0.15816860198974608
1819,1820.0,1.430511474609375e-06,4.034042358398437e-05,1.9359588623046876e-05,0.006054401397705078,0.003358936309814453,0.8909018993377685,0.00010972023010253906,8.616447448730468e-05,0.15797319412231445
1820,1821.0,1.2874603271484376e-06,4.0578842163085935e-05,1.6498565673828126e-05,0.005206584930419922,0.0032204627990722657,0.9507217407226562,0.00012073516845703124,9.684562683105468e-05,0.16268558502197267
1821,1822.0,1.0967254638671874e-06,3.871917724609375e-05,1.5735626220703125e-05,0.0055446624755859375,0.003272533416748047,0.976704454421997,0.0001209259033203125,9.551048278808594e-05,0.17963671684265137
1822,1823.0,1.1920928955078125e-06,3.3235549926757814e-05,1.7547607421875e-05,0.005322170257568359,0.0032660961151123047,0.9649425506591797,0.0001247406005859375,9.675025939941407e-05,0.18412332534790038
1823,1824.0,1.1444091796875e-06,3.5810470581054685e-05,1.773834228515625e-05,0.007361173629760742,0.0038812637329101564,1.0064189434051514,0.00012965202331542968,9.2315673828125e-05,0.19778523445129395
1824,1825.0,1.239776611328125e-06,3.833770751953125e-05,1.8262863159179686e-05,0.005303287506103515,0.003318643569946289,0.9530534267425537,0.00011806488037109375,9.331703186035156e-05,0.15550804138183594
1825,1826.0,1.33514404296875e-06,3.881454467773438e-05,1.8548965454101562e-05,0.006451129913330078,0.003644847869873047,0.9747250556945801,0.00012788772583007812,9.899139404296875e-05,0.19580864906311035
1826,1827.0,1.1920928955078125e-06,4.215240478515625e-05,1.7261505126953126e-05,0.005515670776367188,0.0034006118774414064,0.9342308521270752,0.00013060569763183593,9.503364562988282e-05,0.17079472541809082
1827,1828.0,1.1920928955078125e-06,4.1532516479492185e-05,2.0885467529296874e-05,0.005459308624267578,0.0038595676422119142,0.8820004463195801,0.00011878013610839843,9.593963623046874e-05,0.18003673553466798
1828,1829.0,1.811981201171875e-06,4.124641418457031e-05,2.1791458129882814e-05,0.007251596450805664,0.004471683502197265,1.062432098388672,0.00011749267578125,9.11712646484375e-05,0.2541047096252441
1829,1830.0,1.1920928955078125e-06,3.5190582275390624e-05,1.7404556274414062e-05,0.006644916534423828,0.0048068523406982425,0.8923002719879151,0.00011920928955078125,9.975433349609374e-05,0.15093460083007812
1830,1831.0,1.1444091796875e-06,3.92913818359375e-05,1.5401840209960936e-05,0.005153274536132813,0.0032944679260253906,0.8784800052642823,0.0001110076904296875,8.831024169921874e-05,0.15009117126464844
1831,1832.0,1.0967254638671874e-06,3.3521652221679686e-05,1.6069412231445314e-05,0.005202007293701172,0.0033823966979980467,0.8980331897735596,0.00011677742004394532,9.126663208007813e-05,0.16009058952331542
1832,1833.0,1.2874603271484376e-06,4.420280456542969e-05,1.6736984252929688e-05,0.005414581298828125,0.0033553600311279296,0.9364336490631103,0.000138092041015625,0.00010137557983398437,0.1978973388671875
1833,1834.0,1.33514404296875e-06,3.881454467773438e-05,1.7690658569335938e-05,0.007655048370361328,0.004912424087524414,0.9759254455566406,0.00012602806091308594,9.059906005859375e-05,0.17888908386230468
1834,1835.0,1.1920928955078125e-06,3.461837768554687e-05,1.654624938964844e-05,0.005332374572753906,0.0036278724670410155,0.8820819854736328,0.00011105537414550782,8.821487426757812e-05,0.1513493537902832
1835,1836.0,1.2874603271484376e-06,4.1532516479492185e-05,2.2745132446289064e-05,0.006506633758544922,0.003674173355102539,1.0838820457458496,0.00012798309326171874,9.245872497558594e-05,0.21278705596923828
1836,1837.0,1.8596649169921875e-06,4.9591064453125e-05,2.3889541625976563e-05,0.010786867141723633,0.006682348251342773,2.0019554615020754,0.0001494884490966797,0.00010838508605957032,0.33337063789367677
1837,1838.0,1.3828277587890625e-06,4.177093505859375e-05,2.2029876708984376e-05,0.006572818756103516,0.003917312622070313,1.0694471836090087,0.00012345314025878905,0.00010142326354980468,0.18972721099853515
1838,1839.0,1.430511474609375e-06,4.3487548828125e-05,1.9311904907226562e-05,0.007090473175048828,0.0035823822021484376,0.9997912883758545,0.00011210441589355468,8.893013000488281e-05,0.16822919845581055
1839,1840.0,2.0503997802734374e-06,3.9625167846679685e-05,1.9311904907226562e-05,0.005559968948364258,0.0035869121551513673,0.9563995361328125,0.00011577606201171876,9.827613830566406e-05,0.1656595230102539
1840,1841.0,1.239776611328125e-06,4.4298171997070315e-05,1.8644332885742188e-05,0.006105232238769531,0.003717517852783203,0.9058465480804443,0.0001163482666015625,9.551048278808594e-05,0.17332143783569337
1841,1842.0,1.1444091796875e-06,3.643035888671875e-05,1.7023086547851564e-05,0.005268526077270508,0.0033188343048095705,0.9673822402954102,0.00011801719665527344,9.894371032714844e-05,0.16092267036437988
1842,1843.0,1.1920928955078125e-06,3.557205200195312e-05,1.6880035400390624e-05,0.005363750457763672,0.0037771224975585937,0.9488155841827393,0.00012202262878417969,9.479522705078126e-05,0.1669285774230957
1843,1844.0,1.1444091796875e-06,3.399848937988281e-05,1.5497207641601562e-05,0.0053310394287109375,0.0036301612854003906,0.9493528842926026,0.00012798309326171874,9.531974792480469e-05,0.15809803009033202
1844,1845.0,1.0967254638671874e-06,3.342628479003906e-05,1.8978118896484374e-05,0.005299425125122071,0.0033350467681884767,0.9266252040863037,0.00011129379272460938,8.802413940429687e-05,0.1556323528289795
1845,1846.0,1.049041748046875e-06,3.457069396972656e-05,1.5735626220703125e-05,0.005550813674926758,0.0043830394744873045,0.8970701217651367,0.00010924339294433593,8.635520935058593e-05,0.1555305004119873
1846,1847.0,1.239776611328125e-06,3.85284423828125e-05,1.9550323486328125e-05,0.005499362945556641,0.0033414363861083984,0.8907022476196289,0.0001270771026611328,9.784698486328124e-05,0.1534454345703125
1847,1848.0,2.3365020751953127e-06,4.596710205078125e-05,2.5701522827148437e-05,0.005298471450805664,0.0033042430877685547,0.9055873394012451,0.00012078285217285157,9.546279907226562e-05,0.15227537155151366
1848,1849.0,1.1920928955078125e-06,3.376007080078125e-05,1.7642974853515625e-05,0.005275058746337891,0.0033284664154052735,0.8988638401031495,0.00011706352233886719,8.754730224609375e-05,0.15121254920959473
1849,1850.0,1.239776611328125e-06,3.3855438232421875e-05,1.5735626220703125e-05,0.005344820022583008,0.0033112525939941405,0.9058074951171875,0.0001246929168701172,8.9263916015625e-05,0.1655360221862793
1850,1851.0,1.0967254638671874e-06,3.6334991455078126e-05,1.7404556274414062e-05,0.005370044708251953,0.003533458709716797,0.9221964359283448,0.00011754035949707031,9.3841552734375e-05,0.1564192295074463
1851,1852.0,1.0967254638671874e-06,3.247261047363281e-05,1.5163421630859375e-05,0.005354690551757813,0.0033030986785888674,0.8988919734954834,0.00011591911315917968,8.940696716308594e-05,0.15234737396240233
1852,1853.0,1.049041748046875e-06,3.3283233642578124e-05,1.8787384033203124e-05,0.005321359634399414,0.003318929672241211,0.8997756004333496,0.00011110305786132812,9.336471557617188e-05,0.15879831314086915
1853,1854.0,1.2874603271484376e-06,3.4236907958984374e-05,1.5401840209960936e-05,0.005362415313720703,0.003307008743286133,0.9674166202545166,0.00011296272277832032,8.993148803710937e-05,0.1660944938659668
1854,1855.0,1.2874603271484376e-06,4.229545593261719e-05,1.749992370605469e-05,0.006920385360717774,0.003709077835083008,0.9651040077209473,0.00013146400451660156,9.589195251464843e-05,0.1716097354888916
1855,1856.0,2.9087066650390623e-06,4.0912628173828124e-05,2.0122528076171876e-05,0.006608343124389649,0.003794288635253906,0.9655155658721923,0.00011553764343261719,9.126663208007813e-05,0.1624368667602539
1856,1857.0,1.3828277587890625e-06,3.819465637207031e-05,1.697540283203125e-05,0.005299139022827149,0.003322124481201172,0.9619216918945312,0.0001312255859375,0.00010385513305664063,0.17206840515136718
1857,1858.0,1.2874603271484376e-06,3.5190582275390624e-05,1.8167495727539063e-05,0.005810070037841797,0.003682374954223633,0.9478758811950684,0.00011262893676757812,8.7738037109375e-05,0.1700275421142578
1858,1859.0,1.33514404296875e-06,3.8909912109375e-05,1.8167495727539063e-05,0.006070184707641602,0.0037436485290527344,0.951394510269165,0.00011615753173828125,9.322166442871094e-05,0.1807426929473877
1859,1860.0,1.0967254638671874e-06,4.096031188964844e-05,1.5735626220703125e-05,0.005307197570800781,0.0033055782318115235,0.9136723518371582,0.0001186370849609375,9.212493896484374e-05,0.16465911865234376
1860,1861.0,1.1444091796875e-06,3.452301025390625e-05,1.64031982421875e-05,0.005409717559814453,0.003414487838745117,0.9912210941314697,0.00012044906616210937,9.403228759765624e-05,0.1787261962890625
1861,1862.0,1.3828277587890625e-06,3.838539123535156e-05,1.7404556274414062e-05,0.005365896224975586,0.003952980041503906,0.9957370758056641,0.00014357566833496095,0.00010805130004882812,0.16514110565185547
1862,1863.0,1.239776611328125e-06,4.38690185546875e-05,2.1886825561523437e-05,0.006668519973754883,0.0035535812377929686,0.9934116840362549,0.00013523101806640626,9.279251098632812e-05,0.18638172149658203
1863,1864.0,1.1444091796875e-06,3.838539123535156e-05,1.5926361083984374e-05,0.005606985092163086,0.003360748291015625,0.9621092796325683,0.00011882781982421874,9.002685546875e-05,0.15520615577697755
1864,1865.0,1.2874603271484376e-06,3.643035888671875e-05,1.6021728515625e-05,0.006492900848388672,0.0037645339965820313,0.9687222003936767,0.000128173828125,0.00010380744934082031,0.17157258987426757
1865,1866.0,1.33514404296875e-06,4.6205520629882815e-05,1.811981201171875e-05,0.005555009841918946,0.0043715953826904295,0.9886622905731202,0.00011224746704101563,9.632110595703125e-05,0.17676668167114257
1866,1867.0,1.239776611328125e-06,3.681182861328125e-05,1.9884109497070314e-05,0.006952047348022461,0.0047762393951416016,0.9999016761779785,0.00012912750244140626,9.202957153320312e-05,0.19107527732849122
1867,1868.0,1.1444091796875e-06,3.366470336914062e-05,1.6498565673828126e-05,0.005317258834838867,0.0033210277557373046,0.9309257507324219,0.00011124610900878907,8.831024169921874e-05,0.16370325088500975
1868,1869.0,1.0967254638671874e-06,3.3521652221679686e-05,1.56402587890625e-05,0.0054094791412353516,0.003338050842285156,0.9174665451049805,0.00011129379272460938,0.00011348724365234375,0.1592421531677246
1869,1870.0,1.430511474609375e-06,4.4012069702148436e-05,1.8644332885742188e-05,0.006905698776245117,0.004308891296386719,0.9485723972320557,0.00013494491577148438,0.00010766983032226563,0.17998461723327636
1870,1871.0,1.2874603271484376e-06,3.5810470581054685e-05,1.811981201171875e-05,0.005682563781738282,0.0033674240112304688,0.9250011920928956,0.00011644363403320312,8.983612060546875e-05,0.16317992210388182
1871,1872.0,1.33514404296875e-06,3.9911270141601564e-05,1.7309188842773436e-05,0.005325460433959961,0.003382158279418945,0.9462700843811035,0.00011301040649414062,8.85009765625e-05,0.1594560146331787
1872,1873.0,1.1444091796875e-06,4.262924194335938e-05,1.8978118896484374e-05,0.00630803108215332,0.0035028934478759767,1.0090073585510253,0.00011219978332519532,9.6893310546875e-05,0.1813450813293457
1873,1874.0,1.049041748046875e-06,3.404617309570313e-05,1.5544891357421876e-05,0.0057489871978759766,0.0036221981048583985,0.9887794494628906,0.00012145042419433593,9.541511535644531e-05,0.17385964393615722
1874,1875.0,1.0967254638671874e-06,3.4236907958984374e-05,1.587867736816406e-05,0.005447530746459961,0.003370380401611328,0.9663902759552002,0.00011157989501953125,9.703636169433594e-05,0.17825703620910643
1875,1876.0,1.2874603271484376e-06,3.452301025390625e-05,1.5926361083984374e-05,0.005805206298828125,0.003552103042602539,0.9590039730072022,0.00013508796691894532,9.045600891113281e-05,0.17218823432922364
1876,1877.0,1.3828277587890625e-06,3.70025634765625e-05,1.811981201171875e-05,0.005936813354492187,0.00344085693359375,0.9826885223388672,0.00011286735534667968,9.007453918457032e-05,0.17761378288269042
1877,1878.0,1.2874603271484376e-06,3.342628479003906e-05,1.6355514526367186e-05,0.005999994277954101,0.003525066375732422,0.9609012126922607,0.00013713836669921876,0.00010027885437011719,0.19698715209960938
1878,1879.0,1.430511474609375e-06,3.905296325683594e-05,1.926422119140625e-05,0.0066550254821777345,0.004859733581542969,0.9825822353363037,0.00012006759643554688,9.489059448242188e-05,0.17661404609680176
1879,1880.0,1.5735626220703124e-06,4.835128784179688e-05,2.1791458129882814e-05,0.006837892532348633,0.0034952640533447267,0.9911646842956543,0.00011205673217773438,8.873939514160156e-05,0.1686826229095459
1880,1881.0,1.239776611328125e-06,3.4332275390625e-05,1.56402587890625e-05,0.00536346435546875,0.0035405635833740236,1.0029611110687255,0.0001312255859375,0.00011029243469238282,0.18183469772338867
1881,1882.0,1.33514404296875e-06,3.3855438232421875e-05,1.5687942504882812e-05,0.005353879928588867,0.0033765316009521486,0.9798575878143311,0.00011444091796875,9.927749633789062e-05,0.18022494316101073
